publication_date,compound,headline,neg,neu,pos,label
2016-10-17 13:43:18,-0.5267,Pfizer and Bristol-Myers Squibb Could Face a Big Threat from Small Biotech Exelixis,0.236,0.764,0.0,-1
2016-10-17 15:04:21,0.2732,Johnson & Johnson’s Expected Profitability in 3Q16,0.0,0.704,0.296,1
2016-10-17 15:43:53,0.0,"The Zacks Analyst Blog Highlights: Mylan, Pfizer, Roche, Merck and Bristol-Myers",0.0,1.0,0.0,0
2016-10-17 17:56:30,0.0,What to expect from Johnson & Johnson earnings,0.0,1.0,0.0,0
2016-10-17 18:25:00,0.0,Pfizer Plans to Launch Remicade Biosimilar in November,0.0,1.0,0.0,0
2016-10-17 18:58:10,0.0,Pfizer Refuses to Go the Spinoff Route,0.0,1.0,0.0,0
2016-10-17 19:01:00,0.0,Pfizer Plans to Launch Remicade Biosimilar in November -- Update,0.0,1.0,0.0,0
2016-10-17 20:13:21,0.2023,"Eli Lilly, AbbVie Top 2017 Rankings; Pfizer, AstraZeneca Flailing",0.0,0.816,0.184,1
2016-10-17 20:33:07,0.0,Pfizer Announces The U.S. Availability Of Biosimilar INFLECTRA® (infliximab-dyyb),0.0,1.0,0.0,0
2016-10-17 20:49:28,0.0,Pfizer set to start shipping Remicade biosimilar next month,0.0,1.0,0.0,0
2016-10-17 21:47:48,0.2023,Alzheimer's Remains a Top Priority for Big Pharma,0.0,0.769,0.231,1
2016-10-17 22:01:14,0.0,Pfizer to start shipping biosimilar version of J&J's Remicade in November,0.0,1.0,0.0,0
2016-10-17 22:16:06,0.296,Pfizer to launch cheaper version of J&J immune drug Remicade,0.0,0.804,0.196,1
2016-10-17 22:50:22,0.0,[$$] Pfizer Plans to Launch Remicade Biosimilar in November,0.0,1.0,0.0,0
2016-10-17 23:07:00,0.0,Pfizer To Begin Shipment Of Biosimilar INFLECTRA To Wholesalers In Nov,0.0,1.0,0.0,0
2016-10-18 07:55:00,-0.128,J&J Brushes Off Looming Biosimilar Competition,0.231,0.769,0.0,-1
2016-10-18 12:31:48,-0.1531,Pharma giants poised for biosimilar battle,0.302,0.465,0.233,-1
2016-10-18 13:56:00,0.6884,"J&J says pharma future bright, despite threat to Remicade",0.0,0.552,0.448,1
2016-10-18 14:42:27,-0.1531,Pharma giants poised to battle over biosimilar medicine,0.245,0.566,0.189,-1
2016-10-18 14:54:45,0.0,"Why Visa, Johnson and Johnson, Pfizer, and Two Other Stocks Are in Spotlight Today",0.0,1.0,0.0,0
2016-10-18 15:49:00,0.0,Why Johnson & Johnson is Tanking,0.0,1.0,0.0,0
2016-10-18 15:50:23,0.5106,J&J (JNJ) Outshines in Q3 Earnings on Strong Pharma Sales,0.0,0.732,0.268,1
2016-10-18 15:50:47,0.0,Pfizer to Launch Remicade Biosimilar in U.S. in November,0.0,1.0,0.0,0
2016-10-18 15:59:10,0.6059,Johnson & Johnson tops 3Q Street view but shares decline,0.0,0.586,0.414,1
2016-10-18 16:06:41,-0.5994,[$$] J&J prepares for drug price war with Pfizer,0.328,0.672,0.0,-1
2016-10-18 16:13:11,-0.128,[$$] J&J Brushes Off Looming Biosimilar Competition,0.2,0.8,0.0,-1
2016-10-18 18:15:00,0.0,Johnson & Johnson: 3 Reasons the Selloff is Overblown,0.0,1.0,0.0,0
2016-10-18 18:15:48,-0.5106,J&J shares lose ground on fears of Pfizer's answer to Remicade,0.35,0.51,0.14,-1
2016-10-18 18:19:01,-0.3612,Pfizer's Remicade Rudeness Shouldn't Faze J&J,0.333,0.667,0.0,-1
2016-10-18 20:47:29,0.4939,"Health Care Sector Update for 10/18/2016: JNJ,PFE,ABEO,ICCC",0.0,0.652,0.348,1
2016-10-18 21:21:03,0.0,Eli Lilly’s 3Q16 Earnings: What to Expect,0.0,1.0,0.0,0
2016-10-19 01:46:43,0.0,How to Trade Stocks in the After-Hours,0.0,1.0,0.0,0
2016-10-19 02:48:00,0.0772,J&J Brushes Off Pfizer's Challenge -- WSJ,0.0,0.822,0.178,0
2016-10-19 04:11:08,0.0258,"[$$] Johnson & Johnson Brushes Off Looming Biosimilar Competition, Posts Solid Results",0.124,0.744,0.132,0
2016-10-19 08:11:00,0.6369,Pfizer Awarded Grant From Bill & Melinda Gates Foundation - Quick Facts,0.0,0.606,0.394,1
2016-10-19 12:00:00,0.7783,Pfizer Awarded Grant to Evaluate Vaccine to Protect Newborns Against Group B Streptococcus Infection,0.0,0.562,0.438,1
2016-10-19 13:47:38,0.4939,Health Care Sector Update for 10/19/2016: PFE,0.0,0.652,0.348,1
2016-10-19 13:49:36,0.0,"Key Takeaways from JNJ's Q3 Call: Remicade, Pipeline, Acquisitions",0.0,1.0,0.0,0
2016-10-19 14:27:59,-0.7351,WHO seeks new mechanism for crisis vaccine supplies at low cost,0.408,0.592,0.0,-1
2016-10-19 16:49:04,0.0,"Noteworthy ETF Inflows: VYM, PFE, WMT, LLY",0.0,1.0,0.0,0
2016-10-19 16:51:09,0.0,"Stock Market News for October 19, 2016",0.0,1.0,0.0,0
2016-10-19 21:38:56,0.0,Seven New Stocks in My Purloined Portfolio,0.0,1.0,0.0,0
2016-10-19 22:18:06,0.3612,CDC Advisory Committee on Immunization Practices Votes to Recommend New Dosing Schedule for Vaccination with TRUMENBA® (Meningococcal Group B Vaccine),0.0,0.878,0.122,1
2016-10-20 12:00:00,-0.6597,"Debiopharm International SA Announces Clinical Collaboration with Merck KGaA, Darmstadt, Germany, and Pfizer in Cancer Immunotherapy",0.227,0.773,0.0,-1
2016-10-20 13:50:02,0.0,The 3 Biggest Stories From Johnson & Johnson's Third-Quarter Report,0.0,1.0,0.0,0
2016-10-20 14:24:39,0.4404,Better Buy: Pfizer Inc. vs. GlaxoSmithKline plc,0.0,0.674,0.326,1
2016-10-20 14:29:02,0.0,7 Drug Stocks to Consider as Biosimilars Pick Up Pace,0.0,1.0,0.0,0
2016-10-20 15:30:17,0.0,"Zacks Market Edge Highlights: Pfizer, Netflix, Baidu, Johnson & Johnson and Domino's Pizza",0.0,1.0,0.0,0
2016-10-20 21:05:22,0.4576,"After Hours Most Active for Oct 20, 2016 :  BAC, BBVA, MSFT, CA, CTSH, QQQ, ALKS, PYPL, VZ, PBR, KKR, PFE",0.0,0.864,0.136,1
2016-10-21 14:08:46,0.5267,"Advent, Bain gain edge in bid for Pfizer's Brazil venture -sources",0.0,0.746,0.254,1
2016-10-21 14:10:07,0.5267,"Advent, Bain gain edge in bid for Pfizer's Brazil venture - sources",0.0,0.746,0.254,1
2016-10-21 15:24:21,0.0,"XLV, ZSL: Big ETF Outflows",0.0,1.0,0.0,0
2016-10-21 15:27:08,0.0,"The Zacks Analyst Blog Highlights: Pfizer, Novartis AG, Amgen, Merck and Momenta Pharmaceuticals",0.0,1.0,0.0,0
2016-10-21 15:55:00,-0.1779,FDA Approves Supplemental New Drug Application for XTANDI® (enzalutamide) Capsules in Advanced Prostate Cancer,0.219,0.547,0.234,-1
2016-10-21 20:26:15,0.5719,Billionaire Ken Fisher Loves These Dividend Stocks,0.0,0.619,0.381,1
2016-10-23 14:23:00,0.0,The Biggest Mergers & Acquisitions In The U.S.,0.0,1.0,0.0,0
2016-10-24 04:00:13,-0.296,[$$] A CEO's primer on how to manage under pressure,0.216,0.784,0.0,-1
2016-10-24 12:06:20,0.0,Analyst Recommendations for Pfizer and Its Peers in 2016,0.0,1.0,0.0,0
2016-10-24 14:05:33,0.6597,Treating Epilepsy Is One of Pfizer’s Solid Growth Prospects,0.0,0.484,0.516,1
2016-10-24 14:28:02,0.0258,Healthcare ETFs: Gain or Pain Ahead in Q3 Earnings?,0.241,0.511,0.248,0
2016-10-24 15:04:56,0.3818,Eliquis Proving to Be a Major Growth Driver for Pfizer This Year,0.0,0.794,0.206,1
2016-10-24 18:56:53,0.0,What Presidential Election? Deal Making Has Biggest Week Since 1999,0.0,1.0,0.0,0
2016-10-24 20:19:18,-0.3818,Ariad Could Follow Gilead's — Or Mylan's — Route In Drug Price Battle,0.206,0.794,0.0,-1
2016-10-25 12:04:27,0.296,Toviaz Expected to Report Stable Revenues in 2016,0.0,0.761,0.239,1
2016-10-25 14:04:26,0.4019,Pfizer Has a Revenue-Boosting Treatment to Help Smokers Quit,0.0,0.722,0.278,1
2016-10-25 14:04:59,0.0,Update on Roche’s Analyst Recommendations,0.0,1.0,0.0,0
2016-10-25 14:27:25,-0.3182,Merck Keytruda Gets FDA Approval for First-Line Lung Cancer,0.303,0.483,0.214,-1
2016-10-25 15:04:16,0.0,Viagra May Witness a Decline in Revenues in 2016,0.0,1.0,0.0,0
2016-10-25 15:45:42,0.0,Bristol-Myers Squibb’s 3Q16 Earnings: What’s Expected,0.0,1.0,0.0,0
2016-10-25 16:27:14,0.0,5 Healthcare Stocks to Buy Despite a Clinton Victory,0.0,1.0,0.0,0
2016-10-25 16:36:04,0.0,"Analyst Reports for AT&T, Pfizer & General Mills",0.0,1.0,0.0,0
2016-10-25 20:06:17,-0.4215,Ex-Oppenheimer adviser to plead guilty in U.S. to insider trading,0.237,0.763,0.0,-1
2016-10-25 21:04:08,0.4576,"After Hours Most Active for Oct 25, 2016 :  EPD, AAPL, RAI, NRG, ETE, CHK, PFE, QQQ, EBAY, KHC, ADI, MSFT",0.0,0.864,0.136,1
2016-10-25 21:48:55,-0.5994,Ex-Oppenheimer adviser pleads guilty to U.S. insider trading charges,0.412,0.588,0.0,-1
2016-10-25 23:22:08,-0.4215,Ex-Oppenheimer & Co. worker pleads guilty to insider trading,0.286,0.714,0.0,-1
2016-10-26 11:40:58,0.0,Short Sellers Grow More Selective on Major Pharma Stocks,0.0,1.0,0.0,0
2016-10-26 12:04:09,0.4019,Interesting Trend Developing for Pfizer’s Pneumococcal Franchise,0.0,0.69,0.31,1
2016-10-26 14:04:05,0.0,Enbrel Facing Competition from Biosimilar Versions of the Drug,0.0,1.0,0.0,0
2016-10-26 14:52:30,0.0,"The Zacks Analyst Blog Highlights: AT&T, General Mills, Pfizer and Time Warner",0.0,1.0,0.0,0
2016-10-26 15:04:05,0.3818,Xeljanz ER Is Driving Growth for Pfizer This Year,0.0,0.755,0.245,1
2016-10-26 22:16:12,0.0,How Do Pfizer’s Valuation Multiples Compare with Those of Other Oncology Players in 2016?,0.0,1.0,0.0,0
2016-10-27 10:00:00,0.0258,'Mad Money' Lightning Round: Dollar Tree Has 'Been in Free Fall',0.206,0.581,0.213,0
2016-10-27 11:02:45,0.4404,Better Buy: Eli Lilly and Co vs. Pfizer,0.0,0.707,0.293,1
2016-10-27 12:04:05,0.5994,Pfizer Expects Ibrance to Become a Blockbuster Therapy,0.0,0.606,0.394,1
2016-10-27 12:05:38,0.0,Pfizer Continues to Work on Ibrance Label Expansion in 2016,0.0,1.0,0.0,0
2016-10-27 12:56:00,0.128,Biggest Biotech IPO Of 2016 Is Launched By 31 Year Old,0.0,0.87,0.13,1
2016-10-27 13:45:00,-0.6597,AstraZeneca Suspends Recruitment in Two Cancer Clinical Trials,0.386,0.614,0.0,-1
2016-10-27 14:05:08,0.4019,Xalkori Label Expansion May Boost Pfizer’s Sales in 2016,0.0,0.748,0.252,1
2016-10-27 15:04:51,-0.1531,Inlyta Expected to Witness Competitive Pressures in 2016,0.23,0.6,0.17,-1
2016-10-27 15:37:03,0.0,Pfizer (PFE) to Post Q3 Earnings: How Will the Stock React?,0.0,1.0,0.0,0
2016-10-27 15:44:34,0.0,These 3 Dividend Stocks Are the Place To Be Today,0.0,1.0,0.0,0
2016-10-27 16:28:00,0.0,Pfizer Files 8K - Changes Executive Management,0.0,1.0,0.0,0
2016-10-27 17:44:14,0.0,"Bristol-Myers (BMY) Beats on Q3 Earnings, Ups 2016 View",0.0,1.0,0.0,0
2016-10-27 20:08:00,0.0,The Woman At The Center Of The Biggest Biotech IPO Of The Year,0.0,1.0,0.0,0
2016-10-27 20:44:38,0.0,Using VIX In A Stock Portfolio,0.0,1.0,0.0,0
2016-10-28 02:35:00,0.4404,Sanofi Lifts Profit Outlook,0.0,0.508,0.492,1
2016-10-28 12:04:33,0.8481,New Label Expansion May Help Boost Sutent’s Growth Prospects,0.0,0.329,0.671,1
2016-10-28 13:16:06,0.0,Pfizer calls piling up before earnings,0.0,1.0,0.0,0
2016-10-28 14:04:20,0.0,Pfizer Aims to Position Avelumab as Backbone Immuno-Oncology Therapy,0.0,1.0,0.0,0
2016-10-28 14:34:59,0.6705,"Pharma Stock Roundup: Bristol-Myers, Merck Top Estimates, Merck Wins Key FDA Nod",0.0,0.645,0.355,1
2016-10-28 15:04:12,-0.6597,Medivation Adds Leading Prostate Cancer Drug Xtandi to Pfizer’s Oncology Portfolio,0.306,0.694,0.0,-1
2016-10-28 16:07:00,0.0,3 ETFs to Buy if You Think Pfizer Will Beat Earnings,0.0,1.0,0.0,0
2016-10-28 19:34:14,0.0,ARIAD (ARIA): Is a Beat in the Cards this Earnings Season?,0.0,1.0,0.0,0
2016-10-28 22:02:41,0.0,What Can We Expect of Pfizer’s 3Q16 Earnings?,0.0,1.0,0.0,0
2016-10-30 14:05:25,0.2023,8 Top Earnings for the Week Ahead,0.0,0.735,0.265,1
2016-10-30 17:01:15,0.3595,Reflation Alert!,0.0,0.286,0.714,1
2016-10-31 03:41:00,0.0,EMA To Review Merck's Avelumab For Treatment Of Metastatic Merkel Cell Carcinoma,0.0,1.0,0.0,0
2016-10-31 06:52:00,0.0,Wall Street May Bounce Back,0.0,1.0,0.0,0
2016-10-31 07:00:00,0.34,European Medicines Agency Validates the Marketing Authorization Application for Avelumab for the Treatment of Metastatic Merkel Cell Carcinoma,0.0,0.876,0.124,1
2016-10-31 12:04:16,-0.6597,Pfizer’s Xtandi Researched as a Therapy for Early Stage Prostate Cancer,0.328,0.672,0.0,-1
2016-10-31 12:06:08,0.3818,Can Pfizer Recover Growth in 3Q16 Earnings?,0.0,0.698,0.302,1
2016-10-31 14:04:15,0.0,Talazoparib and Pidilizumab May Prove Complementary to Pfizer’s Existing Oncology Drugs,0.0,1.0,0.0,0
2016-10-31 14:05:17,0.3818,Understanding the Growth Contributors in Pfizer’s 3Q16 Estimates,0.0,0.729,0.271,1
2016-10-31 14:25:49,0.0,What to Expect From Pfizer Earnings,0.0,1.0,0.0,0
2016-10-31 15:04:05,0.0,What Analysts Are Recommending for Pfizer and Other Major Oncology Players in 2016,0.0,1.0,0.0,0
2016-10-31 15:05:14,0.3818,Products Offsetting Growth in Pfizer’s 3Q16 Estimates,0.0,0.698,0.302,1
2016-10-31 15:19:00,0.0,Pfizer Opens The Books And The Medicine Cabinets,0.0,1.0,0.0,0
2016-10-31 20:00:34,0.0,5 Stocks to Watch Before the Market Opens Tomorrow,0.0,1.0,0.0,0
2016-10-31 20:01:58,0.0,"Amgen, Gilead, Eli Lilly Eat Into AbbVie's Humira Sales: Analyst",0.0,1.0,0.0,0
2016-10-31 20:14:26,0.694,"Pre-Market Earnings Report for November 1, 2016 :  PFE, OXY, SHPG, ECL, LYB, BP, EMR, ICE, AEP, TRI, ETN, K",0.0,0.782,0.218,1
2016-10-31 20:19:51,-0.1027,"Pfizer Q3 Sales Challenged By Eli Lilly, Novartis Amid Breakup Bust",0.123,0.877,0.0,-1
2016-10-31 21:01:00,0.25,Win-win election plays,0.0,0.5,0.5,1
2016-11-01 00:14:21,0.2023,3 Top Earnings Charts in a Busy Week,0.0,0.735,0.265,1
2016-11-01 05:05:00,0.5574,Positive China Data Buoys Global Stocks,0.0,0.581,0.419,1
2016-11-01 05:05:00,0.0,Stocks Open Month With a Thud,0.0,1.0,0.0,0
2016-11-01 07:36:00,0.4404,Pfizer Q3 Profit Falls; To Discontinue Bococizumab Development Program,0.0,0.734,0.266,1
2016-11-01 07:38:00,0.0,Pfizer Q3 16 Earnings Conference Call At 10:00 AM ET,0.0,1.0,0.0,0
2016-11-01 07:55:00,-0.296,"Pfizer Cuts Outlook, Ends Development of Cholesterol Drug",0.239,0.761,0.0,-1
2016-11-01 08:15:00,-0.296,"Pfizer Cuts Outlook, Ends Development of Cholesterol Drug -- Update",0.196,0.804,0.0,-1
2016-11-01 09:05:00,-0.5423,Shire Cuts Guidance After Posting Third-Quarter Loss,0.474,0.526,0.0,-1
2016-11-01 09:22:00,0.0,U.S. Hot Stocks: Hot Stocks to Watch,0.0,1.0,0.0,0
2016-11-01 09:38:00,0.0,Three things to watch in Pfizer's earnings,0.0,1.0,0.0,0
2016-11-01 09:53:00,0.5574,Positive China Data Buoy Global Stocks,0.0,0.581,0.419,1
2016-11-01 10:33:04,-0.0772,"Pfizer Discontinues Global Development of Bococizumab, Its Investigational PCSK9 Inhibitor",0.126,0.874,0.0,0
2016-11-01 10:52:00,-0.296,Shire Cuts Guidance After Posting Third-Quarter Loss--Update,0.268,0.732,0.0,-1
2016-11-01 10:54:54,0.0,"Earnings Reaction History: Pfizer Inc, 40.0% Follow-Through Indicator, 1.4% Sensitive",0.0,1.0,0.0,0
2016-11-01 11:03:07,0.0,Pfizer Reports Third-Quarter 2016 Results,0.0,1.0,0.0,0
2016-11-01 11:21:29,0.0,Pfizer third quarter earnings tumble 38% to $1.3 bn,0.0,1.0,0.0,0
2016-11-01 11:32:00,0.0,"Stocks, Bonds Kick Off November With Declines",0.0,1.0,0.0,0
2016-11-01 12:03:00,-0.296,"Pfizer Cuts Outlook, Ends Development of Cholesterol Drug -- 2nd Update",0.18,0.82,0.0,-1
2016-11-01 13:34:40,0.0,Stock Futures Trade Higher on Chinese Manufacturing Data,0.0,1.0,0.0,0
2016-11-01 13:52:27,0.0,US STOCKS-Wall St little changed; Fed in focus,0.0,1.0,0.0,0
2016-11-01 14:04:42,0.2732,What Will Be Pfizer’s Profitability in 3Q16?,0.0,0.741,0.259,1
2016-11-01 14:17:00,-0.5574,"Pfizer (PFE) Q3 Earnings Lag; Cuts View, Sheds Bococizumab",0.397,0.603,0.0,-1
2016-11-01 14:18:48,-0.34,Pfizer (PFE) Misses on Q3 Earnings and Sales; Lowers View,0.298,0.702,0.0,-1
2016-11-01 14:41:00,0.0,Pfizer Caught In Drug Price Maelstrom (PFE),0.0,1.0,0.0,0
2016-11-01 14:43:00,-0.5096,"Pfizer Q3 'Wasn't Great, Wasn't Bad': More Squawk From Jim Cramer",0.248,0.752,0.0,-1
2016-11-01 14:59:49,0.0,[$$] Big Pharma Sales Need a Booster Shot​,0.0,1.0,0.0,0
2016-11-01 15:14:42,0.296,"Tuesday’s Vital Data: Facebook Inc (FB), Alibaba Group Holding Ltd (BABA) and Pfizer Inc. (PFE)",0.0,0.864,0.136,1
2016-11-01 15:35:00,-0.296,"US STOCKS-Wall St lower amid election jitters, tepid data",0.216,0.784,0.0,-1
2016-11-01 15:48:25,-0.296,"[$$] Pfizer Cuts Outlook, Ends Development of Cholesterol Drug",0.216,0.784,0.0,-1
2016-11-01 15:58:43,0.0,Pfizer Unexpectedly Ends Cholesterol Drug Trial,0.0,1.0,0.0,0
2016-11-01 16:05:00,0.0,Pfizer: It's Never Just the Earnings,0.0,1.0,0.0,0
2016-11-01 16:18:40,-0.34,"Fed Meets, Q3 Earnings Continue, Election Uncertainty Rules",0.255,0.745,0.0,-1
2016-11-01 16:21:00,0.0,Stocks Kick Off November With Declines,0.0,1.0,0.0,0
2016-11-01 16:23:19,-0.3182,"Pfizer earnings tumble on lost patents, higher costs",0.247,0.753,0.0,-1
2016-11-01 17:00:05,-0.4767,[$$] Pfizer cancels cholesterol drug trial and cuts earnings forecast,0.339,0.661,0.0,-1
2016-11-01 17:06:37,-0.296,US STOCKS-Wall St extends losses on election jitters,0.265,0.588,0.147,-1
2016-11-01 17:16:09,-0.7003,PFE Stock: Ignore Pfizer Inc.’s Earnings Miss at Your Own Peril,0.459,0.541,0.0,-1
2016-11-01 17:33:07,-0.2263,"Pfizer net plunges 38 pct., misses Street 3Q forecasts",0.192,0.808,0.0,-1
2016-11-01 17:34:25,0.0,[$$] Shire Hit by Fall in Sales of Hemophilia Drugs,0.0,1.0,0.0,0
2016-11-01 17:34:48,-0.5719,"Midday Update: Wall Street Stays Negative as Focus Shifts to Election, NFP",0.252,0.748,0.0,-1
2016-11-01 18:14:09,0.0,Tuesday's ETF with Unusual Volume: DHS,0.0,1.0,0.0,0
2016-11-01 18:16:13,0.2732,Pfizer's Surprising News Upends the Market for Next-Gen Cholesterol Busters,0.0,0.811,0.189,1
2016-11-01 18:29:00,-0.7964,"Stocks Extend Losses Amid Election Uncertainty, Crude Falls",0.607,0.276,0.117,-1
2016-11-01 18:57:28,0.0,3 Things You Really Need to Know About Pfizer's Q3 Results,0.0,1.0,0.0,0
2016-11-01 19:01:29,-0.34,"US STOCKS-Wall St rattled by U.S. election, rate uncertainty",0.231,0.769,0.0,-1
2016-11-01 19:08:00,-0.296,"Pfizer's Ian Read Sees No Size Limit to M&A, But Says Industry Is on Pause",0.136,0.864,0.0,-1
2016-11-01 19:36:02,-0.4019,"US STOCKS-Wall St shaken by U.S. election, rate uncertainty",0.346,0.654,0.0,-1
2016-11-01 19:58:37,0.4404,"Pfizer Bails on Boco, Better Late Than Never",0.0,0.707,0.293,1
2016-11-01 20:06:04,-0.296,Markets Right Now: Stocks end lower ahead of US election,0.196,0.804,0.0,-1
2016-11-01 20:10:41,-0.128,"Pfizer Ends Cholesterol Drug Development, Lowers EPS Guidance",0.176,0.824,0.0,-1
2016-11-01 20:23:51,0.296,"Pfizer cholesterol drug fizzles, hitting shares",0.0,0.694,0.306,1
2016-11-01 20:36:20,-0.34,"US STOCKS-U.S. election, rate uncertainty rattle Wall Street",0.255,0.745,0.0,-1
2016-11-01 20:41:00,-0.6705,"Stocks Drop As Fed Meeting Starts; Apple, Pfizer Biggest Losers On Dow",0.355,0.645,0.0,-1
2016-11-01 20:48:34,0.0,"Market Close Report: NASDAQ Composite index closes at 5,153.58 down -35.56 points",0.0,1.0,0.0,0
2016-11-01 21:04:21,0.4576,"After Hours Most Active for Nov 1, 2016 :  YUMC, QCP, AA, GES, BAC, CSCO, PFE, AAPL, INTC, MENT, MSFT, GILD",0.0,0.864,0.136,1
2016-11-01 21:10:16,0.0,Business Highlights,0.0,1.0,0.0,0
2016-11-01 23:00:00,-0.6115,Cramer Remix: The most negative thing this earnings seaso...,0.333,0.667,0.0,-1
2016-11-02 02:48:00,0.0,Pfizer Ends Cholesterol-Drug Chase -- WSJ,0.0,1.0,0.0,0
2016-11-02 03:08:37,0.296,Asian shares languish as jittery investors eye 2016 election,0.0,0.784,0.216,1
2016-11-02 03:38:30,0.0,Edited Transcript of PFE earnings conference call or presentation 1-Nov-16 2:00pm GMT,0.0,1.0,0.0,0
2016-11-02 04:53:00,-0.4019,"PTN Surges On Trial Data, PFE Dumps Cholesterol Drug, Watch Out For PRTA",0.184,0.816,0.0,-1
2016-11-02 06:22:17,0.6705,Pfizer vaccine Prevenar gains approval in China,0.0,0.476,0.524,1
2016-11-02 07:11:05,0.4019,China approves Pfizer vaccine Prevenar,0.0,0.597,0.403,1
2016-11-02 08:18:59,0.34,Global Blood Therapeutics: Incredible Value At This Price,0.0,0.745,0.255,1
2016-11-02 11:03:00,-0.296,Pfizer Soft Earnings the Latest Reason to Avoid Big Pharma Stocks,0.18,0.82,0.0,-1
2016-11-02 12:04:14,-0.4588,Merck’s 3Q16 Valuation Cheat Sheet,0.429,0.571,0.0,-1
2016-11-02 13:05:42,0.2023,"Top Analyst Upgrades and Downgrades: Brookdale Senior Living, Frontier Communications, Nike, Norfolk Southern, Pfizer, Nucor, Xylem and More",0.0,0.904,0.096,1
2016-11-02 13:16:40,0.0,"Corcept (CORT) Beats on Q3 Earnings, Lifts Sales Guidance",0.0,1.0,0.0,0
2016-11-02 13:17:00,0.0,"Drug Stocks Q3 Earnings Roster for Nov 3; ICPT, EXEL, AKRX",0.0,1.0,0.0,0
2016-11-02 13:20:05,0.4767,Pfizer’s Prevenar 13® Receives Approval For Use in Infants and Children in China,0.0,0.795,0.205,1
2016-11-02 14:04:02,0.0,"Stock Market News for November 02, 2016",0.0,1.0,0.0,0
2016-11-02 15:05:00,-0.296,"Pfizer (PFE) Stock Lower, BMO Capital Downgrades on Q3 Results",0.196,0.804,0.0,-1
2016-11-02 15:09:06,0.4939,Pfizer Delivers Another Solid Quarter Of Organic Growth,0.0,0.588,0.412,1
2016-11-02 15:35:00,0.0,Pfizer: Don't Buy the Dip,0.0,1.0,0.0,0
2016-11-02 15:40:00,0.0,"Pfizer Scraps New Cholesterol Drug (PFE, AMGN)",0.0,1.0,0.0,0
2016-11-02 17:37:03,0.1779,Novartis AG (ADR) (NVS) And Pfizer Inc. (PFE) Are In A Race To Gain Favor In Breast Cancer,0.18,0.571,0.249,1
2016-11-02 19:08:22,0.296,"Pfizer Q3 Earnings Review: Performance On Expected Lines, Future Outlook Is Stable",0.0,0.833,0.167,1
2016-11-02 19:22:00,0.6486,"Look to Pfizer (PFE), Church & Dwight if Interest Rates Increase, Stifel Nicolaus' Morganlander Says",0.0,0.694,0.306,1
2016-11-03 11:00:00,0.0,It’s time to prepare your portfolio for the Fed’s next move — here’s how,0.0,1.0,0.0,0
2016-11-03 15:08:02,0.2263,Spark Therapeutics and Pfizer Announce Updated Data from Hemophilia B Phase 1/2 Trial Suggesting Sustained Therapeutic Levels of Factor IX Activity,0.0,0.909,0.091,1
2016-11-03 15:09:00,-0.296,Roche's Haemophilia Drug Difficulties Has Rivals Looking for an Edge,0.196,0.804,0.0,-1
2016-11-03 15:09:23,0.0,Novartis Takes Aim at Pfizer,0.0,1.0,0.0,0
2016-11-03 15:10:11,0.0,Drug Stocks to Watch for Earnings on Nov 4; REGN & More,0.0,1.0,0.0,0
2016-11-03 16:04:55,-0.4404,Pharma's Woes Go Beyond Election,0.42,0.58,0.0,-1
2016-11-03 20:27:09,0.25,"S&P 500 and Nasdaq Poised for Eighth Day of Declines as Facebook, Election Jitters Weigh",0.0,0.875,0.125,1
2016-11-03 20:34:14,0.2263,Stock market falls for 8th straight session,0.0,0.759,0.241,1
2016-11-03 20:48:52,0.0,"Market Close Report: NASDAQ Composite index closes at 5,058.41 down -47.16 points",0.0,1.0,0.0,0
2016-11-03 21:03:00,0.0,Health Sector Down As Report of Industry Price Collusion Surfaces,0.0,1.0,0.0,0
2016-11-03 21:07:14,0.25,"Close Update: S&P 500 and Nasdaq Poised for Eighth Day of Declines as Facebook, Election Jitters Weigh",0.0,0.889,0.111,1
